Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;10-6-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;7-6-2024
border rejection;chemical compound (high content);chemical compound (high content);ecuador;30-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;22-5-2024
alert;allergens;;israel;21-5-2024
alert;allergens;;israel;21-5-2024
alert;allergens;;israel;21-5-2024
alert;allergens;;israel;21-5-2024
alert;allergens;;israel;21-5-2024
border rejection;spoilage, unfit for human consumption, foreign bodies;spoilage, poor or insufficient controls > unfit for human consumption;colombia;16-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;sweden;14-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;13-5-2024
border rejection;chemical compound (high content);chemical compound (high content);venezuela;13-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;13-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;13-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;germany;10-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;germany;10-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;germany;10-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;germany;10-5-2024
alert;almond, cereals containing gluten and products thereof, nuts;nuts > almond, cereals containing gluten and products thereof, nuts;germany;10-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;8-5-2024
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;6-5-2024
alert;hazelnut;nuts > hazelnut;united states;3-5-2024
alert;hazelnut;nuts > hazelnut;spain;3-5-2024
border rejection;poor hygienic state;poor or insufficient controls > poor hygienic state;dominican republic;2-5-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;29-4-2024
border rejection;improper import declaration;smuggling > improper import declaration;united states;29-4-2024
alert;milk and products thereof, soybeans and products thereof;milk and products thereof, soybeans and products thereof;canada;27-4-2024
alert;plastic fragment;plastic fragment;germany;26-4-2024
alert;plastic fragment;plastic fragment;germany;26-4-2024
alert;plastic fragment;plastic fragment;germany;26-4-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;netherlands;26-4-2024
alert;plastic fragment;plastic fragment;germany;26-4-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;italy;16-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;milk and products thereof;milk and products thereof;spain;15-4-2024
alert;foreign bodies;;portugal;12-4-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;10-4-2024
alert;ochratoxin a;mycotoxin > ochratoxin > ochratoxin a;italy;10-4-2024
alert;ochratoxin a;mycotoxin > ochratoxin > ochratoxin a;netherlands;8-4-2024
alert;almond, cashew;nuts > almond, nuts > cashew;denmark;8-4-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;8-4-2024
alert;ochratoxin a;mycotoxin > ochratoxin > ochratoxin a;poland;5-4-2024
border rejection;aflatoxin b1, aflatoxin b2;mycotoxin > aflatoxin > aflatoxin b1, mycotoxin > aflatoxin > aflatoxin b2;thailand;2-4-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;28-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
alert;absence of labelling;labelling/misdescription > absence of labelling;brazil;26-3-2024
border rejection;insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation;peru;21-3-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;19-3-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;19-3-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;19-3-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;19-3-2024
alert;peanuts and products thereof;peanuts and products thereof;united kingdom;19-3-2024
alert;plastic fragment;plastic fragment;poland;14-3-2024
alert;undeclared constituent;labelling/misdescription > misbranding > compositional deviation > undeclared constituent;united states;12-3-2024
alert;hazelnut;nuts > hazelnut;canada;12-3-2024
alert;bulging packaging, taste disturbance;bulging packaging, taste disturbance;france;5-3-2024
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;united kingdom;28-2-2024
alert;nuts;nuts;france;23-2-2024
border rejection;incorrect labeling, missing required nutrition information;labelling/misdescription > incorrect labeling, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;austria;22-2-2024
alert;plastic fragment;plastic fragment;belgium;20-2-2024
alert;nuts;nuts;netherlands;20-2-2024
alert;plastic fragment;plastic fragment;spain;19-2-2024
alert;plastic fragment;plastic fragment;hungary;19-2-2024
alert;plastic fragment;plastic fragment;france;16-2-2024
alert;plastic fragment;plastic fragment;netherlands;16-2-2024
alert;plastic fragment;plastic fragment;netherlands;16-2-2024
alert;plastic fragment;plastic fragment;israel;13-2-2024
border rejection;salmonella;pathogen > pathogenic bacteria > salmonella;india;13-2-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;12-2-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;12-2-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;12-2-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;12-2-2024
border rejection;other not classified fraud hazards;other not classified fraud hazards;united states;12-2-2024
alert;cadmium;heavy metals > cadmium;denmark;9-2-2024
border rejection;unauthorised use of colour e 127 - erythrosine;unauthorised use of colour e 127 - erythrosine;china;9-2-2024
border rejection;unauthorised use of colour e 127 - erythrosine;unauthorised use of colour e 127 - erythrosine;china;9-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;incorrect labeling;labelling/misdescription > incorrect labeling;france;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;poor hygienic state;poor or insufficient controls > poor hygienic state;poland;1-2-2024
alert;incorrect labeling;labelling/misdescription > incorrect labeling;france;31-1-2024
border rejection;aflatoxin b1, aflatoxin b2;mycotoxin > aflatoxin > aflatoxin b1, mycotoxin > aflatoxin > aflatoxin b2;united kingdom;31-1-2024
alert;coconut;nuts > coconut;united states;30-1-2024
alert;plastic fragment;plastic fragment;france;24-1-2024
alert;plastic fragment;plastic fragment;france;24-1-2024
alert;eggs and products thereof, milk and products thereof, soybeans and products thereof, sesame seeds and products thereof, cereals containing gluten and products thereof, coconut;eggs and products thereof, milk and products thereof, soybeans and products thereof, sesame seeds and products thereof, cereals containing gluten and products thereof, nuts > coconut;united states;24-1-2024
alert;peanuts and products thereof;peanuts and products thereof;france;24-1-2024
alert;plastic fragment;plastic fragment;france;24-1-2024
alert;plastic fragment;plastic fragment;switzerland;22-1-2024
alert;plastic fragment;plastic fragment;switzerland;22-1-2024
