Incident Type;Hazards;Hazard Paths;Origins;Date
border rejection;unauthorised substance clopidol;feed additives > unauthorised substance clopidol;ukraine;21-12-2024
border rejection;unauthorised substance clopidol;feed additives > unauthorised substance clopidol;ukraine;21-12-2024
border rejection;unauthorised substance clopidol;feed additives > unauthorised substance clopidol;ukraine;20-12-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;netherlands;20-12-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;19-12-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;19-12-2024
border rejection;tearing;damaged packaging > tearing;chile;18-12-2024
border rejection;poor temperature control;poor or insufficient controls > improper conditions > poor temperature control;united kingdom;18-12-2024
alert;bad smell / off odor;bad smell / off odor;czech republic;17-12-2024
border rejection;unauthorised substance clopidol;feed additives > unauthorised substance clopidol;ukraine;16-12-2024
border rejection;unauthorised substance clopidol;feed additives > unauthorised substance clopidol;ukraine;16-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;13-12-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;13-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;12-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;12-12-2024
alert;abnormal smell, spoilage;abnormal smell, spoilage;germany;12-12-2024
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;12-12-2024
alert;abnormal smell, spoilage;abnormal smell, spoilage;germany;12-12-2024
alert;abnormal smell, spoilage;abnormal smell, spoilage;germany;12-12-2024
alert;compositional deviation;labelling/misdescription > misbranding > compositional deviation;poland;11-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;lithuania;10-12-2024
alert;salmonella enteritidis, salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis, pathogen > pathogenic bacteria > salmonella > salmonella infantis;poland;10-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;9-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;9-12-2024
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;luxembourg;9-12-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;9-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;8-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;8-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;5-12-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;5-12-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;5-12-2024
border rejection;labelling/misdescription;labelling/misdescription;chile;4-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;4-12-2024
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;united kingdom;4-12-2024
alert;improper import declaration;smuggling > improper import declaration;canada;4-12-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;3-12-2024
border rejection;tearing;damaged packaging > tearing;canada;2-12-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;2-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;1-12-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;29-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;27-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;germany;27-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;26-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;26-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;26-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;26-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;france;26-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;23-11-2024
border rejection;insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation;canada;22-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;chile;22-11-2024
alert;salmonella enteritidis;pathogen > pathogenic bacteria > salmonella > salmonella enteritidis;poland;22-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;22-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;21-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;metal pieces;metal fragment > metal pieces;canada;20-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;ireland;19-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;19-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;19-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;18-11-2024
alert;salmonella;pathogen > pathogenic bacteria > salmonella;ireland;16-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;15-11-2024
border rejection;tearing;damaged packaging > tearing;chile;14-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;14-11-2024
alert;escherichia coli;pathogen > pathogenic bacteria > escherichia coli;france;14-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;13-11-2024
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;13-11-2024
alert;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;belgium;13-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;13-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;12-11-2024
alert;bad smell / off odor, appearance;bad smell / off odor, appearance;czech republic;11-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;mexico;8-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;7-11-2024
alert;salmonella infantis;pathogen > pathogenic bacteria > salmonella > salmonella infantis;czech republic;7-11-2024
alert;absence of expiry/use by dates;labelling/misdescription > insufficient labelling/documentation > absence of expiry/use by dates;france;6-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;6-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;5-11-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;5-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-11-2024
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;4-11-2024
alert;yeasts;non-pathogenic microorganisms > yeasts;denmark;1-11-2024
alert;yeasts;non-pathogenic microorganisms > yeasts;denmark;1-11-2024
alert;yeasts;non-pathogenic microorganisms > yeasts;denmark;1-11-2024
alert;yeasts;non-pathogenic microorganisms > yeasts;denmark;1-11-2024
alert;yeasts;non-pathogenic microorganisms > yeasts;denmark;1-11-2024
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;france;31-10-2024
border rejection;inspection certificate  issues;smuggling > inspection issues > inspection certificate  issues;canada;30-10-2024
